"","professionals.professionals_location","lon","lat"
"23969","São Paulo, Brazil",-46.6395571,-23.5557714
"23970","Buffalo/Niagara, New York Area",-79.06434,43.0834256
"23971","Greater Boston Area",-71.0588305,42.3600709
"23972","Washington D.C. Metro Area",-77.3783789,39.1289725
"23973","Portsmouth, United Kingdom",-1.0879769,50.8197675
"23974","Lakeland, Florida",-81.9498042,28.0394654
"23975","Greater New York City Area",-74.0059728,40.7127753
"23976","Dallas/Fort Worth Area",-96.9209135,32.7078751
"23977","Washington D.C. Metro Area",-77.3783789,39.1289725
"23978","Vallejo, California",-122.2566367,38.1040864
"23979","Seseña Nuevo, Castile-La Mancha, Spain",-3.6534522,40.1095833
"23980","United States",-95.712891,37.09024
"23981","Los Angeles, California",-118.2436849,34.0522342
"23982","Los Angeles, California",-118.2436849,34.0522342
"23983","Washington D.C. Metro Area",-77.3783789,39.1289725
"23984","Austin, Texas",-97.7430608,30.267153
"23985","Greater Chicago Area",-88.0118473,41.7435073
"23986","Cebu City, Central Visayas, Philippines",123.8854366,10.3156992
"23987","Greater Atlanta Area",-84.4382721,33.8498184
"23988","Richardson, Texas",-96.7298519,32.9483335
"23989","New York, New York",-77.8856212,42.8710697
"23990","Greater Chicago Area",-88.0118473,41.7435073
"23991","Greater Los Angeles Area",-118.2848067,33.8726016
"23992","Houston, Texas",-95.3698028,29.7604267
"23993","Los Angeles, California",-118.2436849,34.0522342
"23994","Detroit, Michigan",-83.0457538,42.331427
"23995","Lakeland, Florida Area",-81.9498042,28.0394654
"23996","Greater Philadelphia Area",-75.1652419,39.9526322
"23997","Rancho Palos Verdes, California",-118.3870173,33.7444613
"23998","Corpus Christi, Texas Area",-97.396381,27.8005828
"23999","Dallas/Fort Worth Area",-96.9209135,32.7078751
"24000","Austin, Texas",-97.7430608,30.267153
"24001","Leeds, United Kingdom",-1.5490774,53.8007554
"24002","Greater New York City Area",-74.0059728,40.7127753
"24003","Stafford, Virginia",-77.4083086,38.4220687
"24004","Portland, Oregon",-122.6783853,45.515232
"24005","New York, New York",-77.8856212,42.8710697
"24006","Greater Chicago Area",-88.0118473,41.7435073
"24007","Richmond, Virginia Area",-77.4360481,37.5407246
"24008","Hawaiian Islands",-166.547146,23.6523707
"24009","Houston, Texas Area",-95.3698028,29.7604267
"24010","Williamsburg, Virginia",-76.7074571,37.2707022
"24011","Boston, Massachusetts",-71.0588801,42.3600825
"24012","Houston, Texas",-95.3698028,29.7604267
"24013","Indianapolis, Indiana",-86.158068,39.768403
"24014","Barcelona, Catalonia, Spain",2.168568,41.3873974
"24015","Ciudad Obregón Area, Mexico",-109.930367,27.4827729
"24016","United States",-95.712891,37.09024
"24017","San Antonio, Texas",-98.4936282,29.4241219
"24018","Washington D.C. Metro Area",-77.3783789,39.1289725
"24019","Dallas/Fort Worth Area",-96.9209135,32.7078751
"24020","Greater Los Angeles Area",-118.2848067,33.8726016
"24021","Houston, Texas Area",-95.3698028,29.7604267
"24022","Wheaton, Maryland",-77.0517746,39.0414899
"24023","Jersey City, New Jersey",-74.0431435,40.7177545
"24024","Greater New York City Area",-74.0059728,40.7127753
"24025","Aurora, Illinois",-88.3200715,41.7605849
"24026","Brighton, Michigan",-83.7802214,42.5294773
"24027","Terre Haute, Indiana",-87.4139092,39.4667034
"24028","Mumbai Area, India",72.8776559,19.0759837
"24029","Fremont, California",-121.988583,37.5485396
"24030","London, England, United Kingdom",-0.1275862,51.5072178
"24031","Seattle, Washington",-122.3320708,47.6062095
"24032","Cádiz, Andalusia, Spain",-6.2885962,36.5270612
"24033","Union, New Jersey",-74.2631635,40.6975898
"24034","Germany",10.451526,51.165691
"24035","Changzhou, Jiangsu, China",119.974061,31.811226
"24036","Merrillville, Indiana",-87.3328139,41.4828144
"24037","Washington, Washington",-80.2461714,40.17396
"24038","Newark, New Jersey",-74.1723667,40.735657
"24039","Tampa, Florida",-82.4571776,27.950575
"24040","Atlanta, Georgia",-84.3879824,33.7489954
"24041","Greater Boston Area",-71.0588305,42.3600709
"24042","San Antonio, Texas",-98.4936282,29.4241219
"24043","Smyrna, Delaware",-75.6046494,39.2998339
"24044","Monroeville, Pennsylvania",-79.7881024,40.4211798
"24045","San Antonio, Texas",-98.4936282,29.4241219
"24046","Dickinson, Texas",-95.0513172,29.4607876
"24047","Greater Los Angeles Area",-118.2848067,33.8726016
"24048","Houston, Texas Area",-95.3698028,29.7604267
"24049","Detroit, Michigan",-83.0457538,42.331427
"24050","New York, New York",-77.8856212,42.8710697
"24051","Baltimore, Maryland Area",-76.6121893,39.2903848
"24052","Alexandria, Virginia",-77.0469214,38.8048355
"24053","Jacksonville, Florida",-81.655651,30.3321838
"24054","Los Angeles, California",-118.2436849,34.0522342
"24055","San Francisco, California",-122.4194155,37.7749295
"24056","Greater Los Angeles Area",-118.2848067,33.8726016
"24057","Atlanta, Georgia",-84.3879824,33.7489954
"24058","Greater Philadelphia Area",-75.1652419,39.9526322
"24059","Oxon Hill, Maryland",-76.9897278,38.8033178
"24060","Cleveland, Ohio",-81.6943605,41.49932
"24061","Greater Atlanta Area",-84.4382721,33.8498184
"24062","Tiruppur Area, India",77.3410656,11.1085242
"24063","Araruama Area, Brazil",-42.3413939,-22.8728058
"24064","Taylor, Michigan",-83.2696509,42.240872
"24065","China",104.195397,35.86166
"24066","Cupertino, California",-122.0321823,37.3229978
"24067","Bengaluru Area, India",77.5945627,12.9715987
"24068","Greece",21.824312,39.074208
"24069","Bakersfield, California Area",-119.0187125,35.3732921
"24070","Greater Boston Area",-71.0588305,42.3600709
"24071","Reading, United Kingdom",-0.9781303,51.4542645
"24072","Belo Horizonte Area, Brazil",-43.9386685,-19.919052
"24073","Tampa/St. Petersburg, Florida Area",-82.6402915,27.7676008
"24074","Montpellier, Occitanie, France",3.876716,43.610769
"24075","Greater New York City Area",-74.0059728,40.7127753
"24076","Atlanta, Georgia",-84.3879824,33.7489954
"24077","San Antonio, Texas",-98.4936282,29.4241219
"24078","Tampa, Florida",-82.4571776,27.950575
"24079","Greater Los Angeles Area",-118.2848067,33.8726016
"24080","Atlanta, Georgia",-84.3879824,33.7489954
"24081","Austin, Texas",-97.7430608,30.267153
"24082","Thane, Maharashtra, India",72.9780897,19.2183307
"24083","San Francisco Bay Area",-122.2913078,37.8271784
"24084","New York, New York",-77.8856212,42.8710697
"24085","New York, New York",-77.8856212,42.8710697
"24086","Greater Atlanta Area",-84.4382721,33.8498184
"24087","Orange County, California Area",-117.7490656,33.665242
"24088","New York, New York",-77.8856212,42.8710697
"24089","San Antonio, Texas Area",-98.4936282,29.4241219
"24090","Greater Boston Area",-71.0588305,42.3600709
"24091","New York, New York",-77.8856212,42.8710697
"24092","Pasadena, California",-118.1445155,34.1477849
"24093","Greater New York City Area",-74.0059728,40.7127753
"24094","San Francisco, California",-122.4194155,37.7749295
"24095","Los Angeles, California",-118.2436849,34.0522342
"24096","Tampa, Florida",-82.4571776,27.950575
"24097","Baltimore, Maryland Area",-76.6121893,39.2903848
"24098","Greater New York City Area",-74.0059728,40.7127753
"24099","Edison, New Jersey",-74.4120953,40.5187154
"24100","San Antonio, Texas",-98.4936282,29.4241219
"24101","Miami, Florida",-80.1917902,25.7616798
"24102","Houston, Texas Area",-95.3698028,29.7604267
"24103","Pune Area, India",73.8567437,18.5204303
"24104","Bradenton, Florida",-82.5748194,27.4989278
"24105","Saudi Arabia",45.079162,23.885942
"24106","Ireland",-7.6920536,53.1423672
"24107","Lahore, Pakistan",74.3587473,31.5203696
"24108","Washington, Washington",-80.2461714,40.17396
"24109","Houston, Texas",-95.3698028,29.7604267
"24110","Buffalo Grove, Illinois",-87.9631308,42.1662831
"24111","Boston, Massachusetts",-71.0588801,42.3600825
"24112","Dallas, Texas",-96.7969879,32.7766642
"24113","Nashville, Tennessee",-86.7816016,36.1626638
"24114","Dallas/Fort Worth Area",-96.9209135,32.7078751
"24115","Washington, Washington",-80.2461714,40.17396
"24116","Egypt",30.802498,26.820553
"24117","Saint Petersburg, Florida",-82.6402915,27.7676008
"24118","Greater Chicago Area",-88.0118473,41.7435073
"24119","Austin, Texas Area",-97.7430608,30.267153
"24120","Washington D.C. Metro Area",-77.3783789,39.1289725
"24121","Los Angeles, California",-118.2436849,34.0522342
"24122","Melbourne, Florida",-80.6081089,28.0836269
"24123","Tampa/St. Petersburg, Florida Area",-82.6402915,27.7676008
"24124","Dallas/Fort Worth Area",-96.9209135,32.7078751
"24125","San Francisco Bay Area",-122.2913078,37.8271784
"24126","San Francisco, California",-122.4194155,37.7749295
"24127","Greater Seattle Area",-122.3320534,47.6061031
"24128","Acworth, Georgia",-84.6768796,34.0659329
"24129","Greater Los Angeles Area",-118.2848067,33.8726016
"24130","Baltimore, Maryland Area",-76.6121893,39.2903848
"24131","Dallas, Texas",-96.7969879,32.7766642
"24132","Dallas, Texas",-96.7969879,32.7766642
"24133","India",78.96288,20.593684
"24134","San Francisco, California",-122.4194155,37.7749295
"24135","United Arab Emirates",53.847818,23.424076
"24136","Hershey, Pennsylvania",-76.6502468,40.2859239
"24137","Mobile, Alabama",-88.0398912,30.6953657
"24138","China",104.195397,35.86166
"24139","Nueva Esparta Area, Venezuela",-63.9113296,10.9970723
"24140","Washington, Washington",-80.2461714,40.17396
"24141","Greater New York City Area",-74.0059728,40.7127753
"24142","Tampa/St. Petersburg, Florida Area",-82.6402915,27.7676008
"24143","Dallas/Fort Worth Area",-96.9209135,32.7078751
"24144","San Antonio, Texas Area",-98.4936282,29.4241219
"24145","Dallas/Fort Worth Area",-96.9209135,32.7078751
"24146","Tampa, Florida",-82.4571776,27.950575
"24147","Alexandria, Alexandria Governorate, Egypt",29.9187387,31.2000924
"24148","Dallas/Fort Worth Area",-96.9209135,32.7078751
"24149","Greater Detroit Area",-83.0790865,42.8105356
"24150","Scranton, Pennsylvania Area",-75.6624122,41.408969
"24151","Toronto, Canada Area",-79.3831843,43.653226
"24152","Orlando, Florida Area",-81.3789269,28.5383832
"24153","Fort Worth, Texas",-97.3307658,32.7554883
"24154","Houston, Texas Area",-95.3698028,29.7604267
"24155","Greater New York City Area",-74.0059728,40.7127753
"24156","Nigeria",8.675277,9.081999
"24157","Providence, Rhode Island",-71.4128343,41.8239891
"24158","Johns Creek, Georgia",-84.198579,34.0289259
"24159","Greater Seattle Area",-122.3320534,47.6061031
"24160","Atlanta, Georgia",-84.3879824,33.7489954
"24161","Chicago, Illinois",-87.6297982,41.8781136
"24162","Tampa/St. Petersburg, Florida Area",-82.6402915,27.7676008
"24163","Houston, Texas",-95.3698028,29.7604267
"24164","Greater New York City Area",-74.0059728,40.7127753
"24165","San Jose, California",-121.8863286,37.3382082
"24166","Greater Chicago Area",-88.0118473,41.7435073
"24167","Long Beach, California",-118.1937395,33.7700504
"24168","New York, New York",-77.8856212,42.8710697
"24169","Terre Haute, Indiana Area",-87.4139092,39.4667034
"24170","San Francisco Bay Area",-122.2913078,37.8271784
"24171","Greater Los Angeles Area",-118.2848067,33.8726016
"24172","Plano, Texas",-96.6988856,33.0198431
"24173","Dallas/Fort Worth Area",-96.9209135,32.7078751
"24174","Mobile, Alabama",-88.0398912,30.6953657
"24175","New York, New York",-77.8856212,42.8710697
"24176","Austin, Texas Area",-97.7430608,30.267153
"24177","Dallas/Fort Worth Area",-96.9209135,32.7078751
"24178","Houston, Texas Area",-95.3698028,29.7604267
"24179","Houston, Texas",-95.3698028,29.7604267
"24180","Houston, Texas Area",-95.3698028,29.7604267
"24181","Austin, Texas Area",-97.7430608,30.267153
"24182","Stockbridge, Georgia",-84.2338093,33.5442781
"24183","Greensboro/Winston-Salem, North Carolina Area",-79.7919754,36.0726354
"24184","Atlanta, Georgia",-84.3879824,33.7489954
"24185","Santa Clarita, California",-118.542586,34.3916641
"24186","Salvador, State of Bahia, Brazil",-38.501648,-12.9777334
"24187","Utrecht Area, Netherlands",5.1214201,52.0907374
"24188","Greater New York City Area",-74.0059728,40.7127753
"24189","São Paulo, Brazil",-46.6395571,-23.5557714
"24190","Greater New York City Area",-74.0059728,40.7127753
"24191","Philadelphia, Pennsylvania",-75.1652215,39.9525839
"24192","New York, New York",-77.8856212,42.8710697
"24193","Austin, Texas Area",-97.7430608,30.267153
"24194","Fremont, California",-121.988583,37.5485396
"24195","Greater New York City Area",-74.0059728,40.7127753
"24196","Philadelphia, Pennsylvania",-75.1652215,39.9525839
"24197","Philadelphia, Pennsylvania",-75.1652215,39.9525839
"24198","New York, New York",-77.8856212,42.8710697
"24199","Greater New York City Area",-74.0059728,40.7127753
"24200","Greater Atlanta Area",-84.4382721,33.8498184
"24201","Los Angeles, California",-118.2436849,34.0522342
"24202","Portland, Oregon Area",-122.6783853,45.515232
"24203","McDonough, Georgia",-84.1468616,33.4473361
"24204","Indianapolis, Indiana Area",-86.158068,39.768403
"24205","Karachi, Sindh, Pakistan",67.0011364,24.8607343
"24206","Chicago, Illinois",-87.6297982,41.8781136
"24207","Tampa, Florida",-82.4571776,27.950575
"24208","Greater Atlanta Area",-84.4382721,33.8498184
"24209","Portland, Oregon",-122.6783853,45.515232
"24210","Greater New York City Area",-74.0059728,40.7127753
"24211","Pleasant Hill, California",-122.0607963,37.9479786
"24212","Baltimore, Maryland Area",-76.6121893,39.2903848
"24213","New York, New York",-77.8856212,42.8710697
"24214","Sicklerville, New Jersey",-74.9697707,39.7172152
"24215","Sioux Falls, South Dakota Area",-96.731265,43.5460223
"24216","United States",-95.712891,37.09024
"24217","Indianapolis, Indiana Area",-86.158068,39.768403
"24218","Greater Los Angeles Area",-118.2848067,33.8726016
"24219","San Francisco, California",-122.4194155,37.7749295
"24220","Salinas, California",-121.6555013,36.6777372
"24221","Houston, Texas Area",-95.3698028,29.7604267
"24222","Houston, Texas Area",-95.3698028,29.7604267
"24223","Chicago, Illinois",-87.6297982,41.8781136
"24224","United Arab Emirates",53.847818,23.424076
"24225","India",78.96288,20.593684
"24226","San Francisco Bay Area",-122.2913078,37.8271784
"24227","Dallas, Texas",-96.7969879,32.7766642
"24228","Houston, Texas Area",-95.3698028,29.7604267
"24229","Greater New York City Area",-74.0059728,40.7127753
"24230","New York, New York",-77.8856212,42.8710697
"24231","United Arab Emirates",53.847818,23.424076
"24232","Los Angeles, California",-118.2436849,34.0522342
"24233","Washington D.C. Metro Area",-77.3783789,39.1289725
"24234","New York, New York",-77.8856212,42.8710697
"24235","Chicago, Illinois",-87.6297982,41.8781136
"24236","Greater Boston Area",-71.0588305,42.3600709
"24237","Baltimore, Maryland",-76.6121893,39.2903848
"24238","Morro Bay, California",-120.8499924,35.3659445
"24239","Penn Hills, Pennsylvania",-79.8392158,40.5011794
"24240","Washington D.C. Metro Area",-77.3783789,39.1289725
"24241","New York, New York",-77.8856212,42.8710697
"24242","McAllen, Texas",-98.2300124,26.2034071
"24243","San Francisco, California",-122.4194155,37.7749295
"24244","Dallas/Fort Worth Area",-96.9209135,32.7078751
"24245","Portland, Oregon Area",-122.6783853,45.515232
"24246","Pasadena, California",-118.1445155,34.1477849
"24247","Manvel, Texas",-95.357994,29.4627365
"24248","Greater Seattle Area",-122.3320534,47.6061031
"24249","Portland, Oregon",-122.6783853,45.515232
"24250","Washington, Washington",-80.2461714,40.17396
"24251","Washington, Washington",-80.2461714,40.17396
"24252","San Francisco, California",-122.4194155,37.7749295
"24253","Greater New York City Area",-74.0059728,40.7127753
"24254","Columbia, Missouri",-92.3340724,38.9517053
"24255","Greater Los Angeles Area",-118.2848067,33.8726016
"24256","Greater Detroit Area",-83.0790865,42.8105356
"24257","Central, South Carolina",-82.7812526,34.7242749
"24258","Detroit, Michigan",-83.0457538,42.331427
"24259","San Antonio, Texas",-98.4936282,29.4241219
"24260","Washington, Washington",-80.2461714,40.17396
"24261","Greater Philadelphia Area",-75.1652419,39.9526322
"24262","Boise, Idaho",-116.2023137,43.6150186
"24263","Greater Boston Area",-71.0588305,42.3600709
"24264","Washington, Washington",-80.2461714,40.17396
"24265","Orlando, Florida Area",-81.3789269,28.5383832
"24266","West Palm Beach, Florida Area",-80.0533746,26.7153424
"24267","Tampa/St. Petersburg, Florida Area",-82.6402915,27.7676008
"24268","Greater Atlanta Area",-84.4382721,33.8498184
"24269","Redmond, Washington",-122.121512,47.6739881
"24270","Greater Los Angeles Area",-118.2848067,33.8726016
"24271","Greater Atlanta Area",-84.4382721,33.8498184
"24272","Dallas, Texas",-96.7969879,32.7766642
"24273","Bloomfield, New Jersey",-74.1854209,40.8067546
"24274","Arlington, Virginia",-77.1067698,38.8799697
"24275","Washington D.C. Metro Area",-77.3783789,39.1289725
"24276","Washington, Washington",-80.2461714,40.17396
"24277","San Francisco Bay Area",-122.2913078,37.8271784
"24278","San Jose, California",-121.8863286,37.3382082
"24279","East Rutherford, New Jersey",-74.0970865,40.833989
"24280","Greater New York City Area",-74.0059728,40.7127753
"24281","Nigeria",8.675277,9.081999
"24282","Pawtucket, Rhode Island",-71.3825558,41.878711
"24283","Indianapolis, Indiana Area",-86.158068,39.768403
